Marital_status,Course,Nacionality,Admission_grade,Gender,Age_at_enrollment,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Status
Single,Nursing,Portuguese,127.5,Female,18,0,7,7,7,14.485714285714286,0,0,8,9,8,14.58888888888889,0,Graduate
Single,Management (evening attendance),Portuguese,151.6,Female,24,0,5,9,5,12.285714285714286,0,0,5,8,5,12.125,0,Enrolled
Single,Nursing,Portuguese,121.4,Female,28,0,7,12,4,13.375,0,0,7,7,5,13.5,0,Enrolled
Single,Nursing,Portuguese,100.0,Female,20,1,8,8,7,11.571428571428571,0,1,8,8,7,11.571428571428571,0,Graduate
Single,Nursing,Portuguese,131.5,Female,19,0,8,8,7,12.657142857142857,0,0,8,8,7,12.657142857142857,0,Graduate
Single,Management,Portuguese,109.3,Female,22,0,5,9,2,10.0,1,0,5,11,1,10.0,0,Dropout
Single,Social Service,Portuguese,127.9,Female,19,0,6,7,6,13.714285714285714,0,0,6,6,6,13.166666666666666,0,Graduate
Single,Social Service,Portuguese,140.0,Female,36,10,14,21,13,13.071428571428571,0,4,11,16,11,13.0,0,Graduate
Single,Agronomy,Portuguese,160.0,Female,19,0,6,7,6,15.333333333333334,0,0,6,9,6,14.0,0,Graduate
Single,Social Service,Portuguese,119.8,Female,18,0,6,9,5,11.571428571428571,0,0,6,8,6,12.142857142857142,0,Graduate
Divorced,Management (evening attendance),Portuguese,153.0,Female,40,0,5,10,0,0.0,0,0,5,5,0,0.0,0,Dropout
Single,Nursing,Portuguese,125.0,Female,19,0,7,7,6,12.9,0,0,7,7,6,12.9,0,Graduate
Divorced,Nursing,Portuguese,103.7,Female,38,1,8,12,5,13.126,1,1,8,12,5,13.126,1,Enrolled
Single,Veterinary Nursing,Portuguese,120.0,Female,32,4,10,20,4,11.5,2,3,9,13,3,11.666666666666666,2,Dropout
Single,Basic Education,Portuguese,146.0,Female,19,0,6,11,3,10.333333333333334,0,0,6,10,5,11.8,0,Enrolled
Single,Communication Design,Portuguese,116.9,Female,19,0,6,6,6,13.5,0,0,6,7,6,13.428571428571429,0,Graduate
Married,Management,Portuguese,117.9,Female,35,0,1,1,0,0.0,1,0,5,0,0,0.0,0,Dropout
Single,Management,Portuguese,128.6,Female,20,0,5,5,4,12.0,0,0,4,4,2,11.5,0,Enrolled
Single,Basic Education,Portuguese,135.0,Female,29,2,8,10,7,11.142857142857142,0,2,8,11,8,11.375,0,Graduate
Single,Management (evening attendance),Portuguese,124.6,Female,29,0,5,11,5,11.4,0,0,5,10,4,10.25,0,Enrolled
Single,Nursing,Portuguese,124.0,Female,19,0,8,8,7,12.771428571428572,1,0,8,8,7,12.771428571428572,1,Enrolled
Single,Nursing,Portuguese,129.5,Female,18,0,8,8,7,13.79857142857143,0,0,8,8,7,13.79857142857143,0,Graduate
Married,Social Service (evening attendance),Portuguese,111.3,Female,25,0,6,7,6,13.333333333333334,0,0,6,6,6,13.5,0,Graduate
Divorced,Social Service (evening attendance),Portuguese,95.0,Female,50,0,6,11,0,0.0,0,0,5,6,0,0.0,0,Dropout
Married,Management,Portuguese,131.8,Female,24,14,15,17,14,11.357142857142858,0,13,14,15,13,12.846153846153848,0,Dropout
Single,Informatics Engineering,Portuguese,119.1,Female,18,0,5,11,0,0.0,0,0,5,8,0,0.0,0,Dropout
Single,Veterinary Nursing,Portuguese,125.4,Female,20,0,6,13,6,15.692307692307692,0,0,6,13,5,14.428571428571429,0,Graduate
Single,Agronomy,Portuguese,140.7,Female,20,13,18,19,18,15.052631578947368,0,11,13,13,13,14.538461538461538,0,Graduate
Single,Management (evening attendance),Portuguese,131.9,Female,21,6,10,20,6,11.5,0,5,10,17,5,12.4,0,Dropout
Single,Social Service,Portuguese,124.0,Male,28,2,8,15,7,11.0,0,0,6,17,1,10.0,0,Enrolled
Single,Tourism,Portuguese,139.2,Male,19,0,6,6,6,13.0,0,0,6,6,6,13.166666666666666,0,Graduate
Single,Nursing,Portuguese,121.8,Male,18,0,8,8,8,12.93875,0,0,8,8,8,12.93875,0,Graduate
Single,Animation and Multimedia Design,Portuguese,132.9,Male,22,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Graduate
Single,Agronomy,Portuguese,130.0,Male,25,0,6,6,0,0.0,0,0,6,8,0,0.0,0,Dropout
Married,Nursing,Portuguese,130.1,Male,37,0,7,10,5,13.0,0,0,7,9,5,12.88,0,Dropout
Single,Nursing,Portuguese,124.5,Male,38,0,7,11,5,12.18,0,0,7,11,4,11.8125,0,Dropout
Married,Advertising and Marketing Management,Portuguese,162.3,Male,36,0,6,13,3,11.333333333333334,0,0,6,12,5,11.4,0,Dropout
Single,Nursing,Portuguese,137.8,Male,18,0,8,8,7,13.0,0,0,8,8,7,13.0,0,Graduate
Single,Advertising and Marketing Management,Portuguese,119.5,Male,19,0,5,5,0,0.0,0,0,6,0,0,0.0,0,Dropout
Single,Equinculture,Portuguese,110.0,Male,24,0,5,13,2,12.5,2,0,5,8,3,12.333333333333334,0,Dropout
Single,Social Service,Portuguese,105.0,Male,20,0,6,9,5,11.0,0,0,6,9,5,12.166666666666666,0,Graduate
Single,Animation and Multimedia Design,Portuguese,142.8,Male,21,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Dropout
Married,Management (evening attendance),Portuguese,128.2,Male,32,0,5,5,0,0.0,0,0,5,5,0,0.0,0,Dropout
Married,Management (evening attendance),Portuguese,120.0,Male,39,0,5,9,0,0.0,0,0,5,5,1,10.0,0,Dropout
Single,Informatics Engineering,Portuguese,130.0,Male,33,0,5,6,0,0.0,0,0,5,5,0,0.0,0,Dropout
Single,Advertising and Marketing Management,Portuguese,121.7,Male,20,0,5,5,5,12.4,0,0,5,5,4,10.75,0,Graduate
Single,Agronomy,Portuguese,116.0,Male,19,0,6,8,6,15.5,0,0,6,10,6,14.1,0,Graduate
Married,Management (evening attendance),Portuguese,133.2,Male,43,0,5,13,2,11.5,0,0,5,12,3,10.8,0,Dropout
Married,Management (evening attendance),Portuguese,116.7,Male,49,0,5,7,4,13.333333333333334,0,0,5,9,4,11.6,1,Dropout
Single,Journalism and Communication,Portuguese,126.4,Male,18,0,6,8,6,12.666666666666666,0,0,6,6,6,13.5,0,Graduate
Single,Agronomy,Portuguese,140.0,Male,27,0,6,6,0,0.0,0,0,6,6,0,0.0,0,Enrolled
Single,Management,Portuguese,120.3,Male,19,0,5,8,5,12.6,0,0,5,9,5,13.6,0,Dropout
Single,Communication Design,Portuguese,118.0,Male,45,0,6,6,6,13.5,0,0,6,6,0,0.0,0,Dropout
Single,Advertising and Marketing Management,Portuguese,149.5,Male,19,0,6,6,6,13.0,0,0,6,8,6,13.0,0,Graduate
Single,Agronomy,Portuguese,130.0,Male,21,0,6,15,6,11.714285714285714,0,0,6,8,4,11.75,0,Graduate
Single,Advertising and Marketing Management,Portuguese,126.3,Male,18,0,6,8,6,12.166666666666666,0,0,6,7,5,13.0,0,Graduate
Single,Management,Portuguese,116.2,Male,18,0,5,10,0,0.0,1,0,5,13,0,0.0,0,Dropout
Single,Tourism,Portuguese,126.0,Male,29,0,6,12,0,0.0,0,0,6,6,0,0.0,6,Dropout
Single,Advertising and Marketing Management,Portuguese,122.3,Male,19,0,5,6,5,11.5,0,0,5,5,5,11.6,0,Graduate
Single,Management,Portuguese,119.5,Male,18,0,5,7,4,11.25,0,0,5,6,4,12.25,0,Enrolled
Single,Communication Design,Portuguese,131.8,Male,22,2,7,7,7,12.285714285714286,0,5,9,10,8,12.375,0,Graduate
Single,Nursing,Portuguese,130.7,Male,18,0,7,7,7,12.718571428571428,0,0,8,11,8,12.805555555555555,0,Dropout
Single,Equinculture,Portuguese,140.0,Male,20,2,6,12,5,12.4,0,1,6,11,2,15.0,0,Enrolled
Single,Animation and Multimedia Design,Portuguese,129.5,Male,20,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Dropout
Divorced,Advertising and Marketing Management,Portuguese,130.0,Male,29,0,6,16,1,14.0,0,0,6,7,0,0.0,0,Dropout
Single,Advertising and Marketing Management,Portuguese,114.0,Male,29,0,5,10,3,11.666666666666666,0,0,5,8,4,11.25,0,Dropout
Single,Journalism and Communication,Portuguese,121.0,Male,23,0,6,15,1,13.0,0,0,6,8,4,11.25,0,Enrolled
Single,Animation and Multimedia Design,Portuguese,116.4,Male,19,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Dropout
Single,Informatics Engineering,Portuguese,121.7,Male,18,0,5,10,0,0.0,0,0,5,11,1,12.0,3,Dropout
Married,Tourism,Portuguese,130.0,Male,22,2,6,13,4,11.5,0,2,6,12,2,12.5,0,Dropout
Single,Management (evening attendance),Portuguese,120.0,Male,34,6,10,10,7,11.714285714285714,0,4,10,10,6,11.5,0,Dropout
Single,Management (evening attendance),Portuguese,125.0,Male,26,0,5,7,5,12.6,0,0,5,7,5,13.714285714285714,0,Graduate
Single,Animation and Multimedia Design,Portuguese,134.1,Male,24,12,17,19,13,11.642857142857142,0,12,17,25,12,11.25,0,Dropout
Single,Advertising and Marketing Management,Portuguese,149.5,Male,17,0,6,8,6,14.875,0,0,6,8,6,13.428571428571429,0,Graduate
Single,Advertising and Marketing Management,Portuguese,113.2,Male,21,0,5,11,2,10.0,0,0,5,10,3,10.333333333333334,0,Enrolled
Married,Management (evening attendance),Portuguese,146.0,Male,34,0,5,5,5,14.2,0,0,5,5,5,14.6,0,Enrolled
Single,Agronomy,Portuguese,140.0,Male,19,0,6,8,6,12.714285714285714,0,0,6,9,6,13.5,0,Graduate
Married,Agronomy,Portuguese,162.4,Male,49,4,12,16,5,11.6,0,2,7,7,5,11.2,0,Dropout
Single,Nursing,Portuguese,136.6,Male,23,0,7,14,5,11.94,0,0,7,14,6,12.2,0,Dropout
Single,Informatics Engineering,Portuguese,111.0,Male,18,0,5,10,4,11.6,0,0,5,9,3,14.2,0,Dropout
Single,Nursing,Portuguese,115.7,Male,20,0,7,9,5,12.7,0,0,8,9,7,13.475,0,Enrolled
Single,Advertising and Marketing Management,Portuguese,105.7,Male,19,0,6,6,6,13.333333333333334,0,0,6,9,5,13.8,0,Graduate
Single,Agronomy,Portuguese,128.2,Male,24,4,9,13,8,13.333333333333334,0,5,10,12,9,13.11111111111111,0,Enrolled
Single,Management,Portuguese,137.0,Male,18,0,5,5,5,13.4,0,0,5,5,5,15.0,0,Graduate
Married,Tourism,Portuguese,120.0,Male,45,0,6,12,0,0.0,0,0,6,12,0,0.0,0,Dropout
Single,Management (evening attendance),Portuguese,120.5,Male,30,0,5,5,2,11.0,0,0,5,5,0,0.0,0,Dropout
Single,Management (evening attendance),Portuguese,118.1,Male,28,13,15,17,13,12.0,0,9,13,13,9,11.333333333333334,0,Dropout
Single,Management (evening attendance),Portuguese,139.0,Male,40,0,5,0,0,0.0,0,0,5,0,0,0.0,0,Dropout
Single,Management,Portuguese,116.3,Male,32,0,5,5,0,0.0,0,0,5,9,0,0.0,0,Dropout
Single,Tourism,Portuguese,120.5,Male,19,0,6,12,4,12.5,0,0,6,12,4,10.25,0,Dropout
Single,Communication Design,Portuguese,134.9,Male,20,0,6,7,6,13.666666666666666,0,0,6,7,6,12.166666666666666,1,Graduate
Single,Informatics Engineering,Portuguese,123.0,Male,18,0,5,10,1,10.0,0,0,5,7,0,0.0,0,Dropout
Single,Advertising and Marketing Management,Portuguese,122.9,Male,20,0,6,6,6,11.5,0,0,6,9,2,13.0,0,Dropout
Single,Management (evening attendance),Portuguese,140.0,Male,39,0,5,7,4,12.25,0,0,5,7,4,12.75,0,Enrolled
Single,Veterinary Nursing,Portuguese,122.5,Male,19,0,6,11,5,13.6,0,0,6,11,5,13.666666666666666,0,Enrolled
Single,Management (evening attendance),Portuguese,121.5,Male,38,0,5,11,2,10.5,0,0,5,9,3,11.333333333333334,1,Enrolled
Single,Nursing,Portuguese,132.3,Male,18,0,7,7,6,13.266666666666666,0,0,7,7,6,13.266666666666666,0,Graduate
Single,Nursing,Portuguese,131.5,Male,18,0,7,8,7,12.5125,0,0,8,8,8,14.1875,0,Graduate
Married,Equinculture,Portuguese,128.2,Male,28,0,5,9,0,0.0,0,0,5,5,0,0.0,0,Dropout
Single,Advertising and Marketing Management,Portuguese,148.0,Male,31,0,6,14,0,0.0,0,0,6,6,0,0.0,0,Dropout
Single,Nursing,Portuguese,121.5,Male,23,0,7,7,6,13.483333333333334,0,0,7,7,6,13.483333333333334,0,Graduate
Single,Nursing,Portuguese,135.4,Male,21,0,7,9,6,12.565,0,0,8,12,5,12.16,0,Enrolled
Single,Social Service,Portuguese,139.0,Male,33,0,6,8,0,0.0,0,0,5,6,0,0.0,0,Dropout
Single,Management,Portuguese,113.4,Male,22,0,5,9,3,13.0,0,0,5,9,3,11.666666666666666,0,Dropout
Single,Informatics Engineering,Portuguese,150.0,Male,20,0,5,6,5,16.5,0,0,5,7,5,17.714285714285715,0,Dropout
Single,Advertising and Marketing Management,Portuguese,122.0,Male,19,0,6,7,6,13.166666666666666,0,0,6,9,5,13.2,0,Enrolled
Single,Veterinary Nursing,Portuguese,150.0,Male,20,1,6,11,6,13.8,0,1,6,7,6,13.142857142857142,0,Graduate
Single,Tourism,Portuguese,119.3,Male,25,0,6,7,6,11.166666666666666,0,0,6,11,4,11.8,0,Enrolled
Single,Agronomy,Portuguese,140.0,Male,25,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout
Single,Communication Design,Portuguese,125.0,Male,19,0,6,7,6,12.666666666666666,0,0,6,8,6,12.142857142857142,0,Enrolled
Single,Advertising and Marketing Management,Portuguese,140.7,Male,20,0,5,5,5,12.6,0,0,5,6,4,14.5,1,Graduate
Married,Nursing,Portuguese,100.0,Male,33,0,7,7,5,13.06,0,0,7,9,0,0.0,0,Enrolled
Single,Journalism and Communication,Portuguese,146.7,Male,19,0,6,7,6,13.833333333333334,0,0,6,8,6,13.625,0,Graduate
Single,Equinculture,Portuguese,96.0,Male,31,0,5,5,0,0.0,0,0,5,5,0,0.0,0,Dropout
Single,Informatics Engineering,Portuguese,160.0,Male,24,2,6,6,2,16.0,0,2,7,7,2,16.0,0,Dropout
Single,Informatics Engineering,Portuguese,130.0,Male,23,0,5,5,0,0.0,0,0,5,5,0,0.0,0,Dropout
Married,Management (evening attendance),Portuguese,130.0,Male,26,0,5,12,3,10.666666666666666,0,0,5,11,3,10.666666666666666,0,Dropout
Married,Communication Design,Portuguese,140.0,Male,38,14,18,18,18,14.5,0,13,18,18,18,14.5,0,Graduate
Single,Informatics Engineering,Portuguese,116.6,Male,20,0,5,6,5,14.0,0,0,5,7,5,13.8,0,Graduate
Single,Informatics Engineering,Portuguese,120.5,Male,20,0,5,10,3,13.333333333333334,0,0,5,11,5,13.571428571428571,0,Graduate
Single,Veterinary Nursing,Portuguese,103.0,Male,25,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout
Single,Communication Design,Portuguese,111.9,Male,19,0,6,9,5,12.0,0,0,6,10,4,11.2,0,Graduate
Single,Informatics Engineering,Portuguese,148.7,Male,18,0,5,6,5,16.2,0,0,5,8,5,16.0,0,Graduate
Single,Management (evening attendance),Portuguese,120.0,Male,28,7,13,13,7,10.285714285714286,0,5,11,13,5,10.6,0,Dropout
Single,Informatics Engineering,Portuguese,125.7,Male,18,0,5,5,0,0.0,0,0,5,5,0,0.0,0,Enrolled
Single,Tourism,Portuguese,120.1,Male,20,0,6,7,6,13.571428571428571,0,0,6,8,6,13.166666666666666,0,Graduate
Single,Equinculture,Portuguese,127.8,Male,18,0,6,7,6,14.285714285714286,0,0,6,9,6,14.857142857142858,0,Graduate
Single,Management,Portuguese,106.4,Male,19,0,5,7,5,10.2,0,0,5,6,4,10.5,0,Graduate
Single,Nursing,Portuguese,100.0,Male,24,0,8,16,2,10.25,1,0,8,16,2,10.25,1,Dropout
Single,Veterinary Nursing,Portuguese,123.9,Male,21,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout
Single,Advertising and Marketing Management,Portuguese,139.5,Male,20,0,6,7,6,14.833333333333334,0,0,6,6,6,14.833333333333334,0,Graduate
Single,Agronomy,Portuguese,150.0,Male,21,0,6,12,5,13.625,0,0,6,6,5,12.6,0,Graduate
Married,Oral Hygiene,Portuguese,139.8,Male,24,0,7,7,7,12.271428571428572,0,0,8,10,7,13.657142857142857,0,Graduate
Single,Management (evening attendance),Portuguese,154.4,Male,27,0,5,0,0,0.0,0,0,5,0,0,0.0,0,Dropout
Single,Management,Portuguese,115.5,Male,19,0,5,8,4,12.5,0,0,5,9,5,10.5,0,Enrolled
Single,Social Service (evening attendance),Portuguese,119.0,Male,39,3,9,10,9,13.22222222222222,0,2,7,8,7,13.142857142857142,0,Graduate
Single,Biofuel Production Technologies,Portuguese,96.1,Male,25,0,7,13,2,15.0,0,0,7,12,2,11.5,0,Dropout
Single,Animation and Multimedia Design,Portuguese,130.0,Male,18,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Dropout
Single,Communication Design,Portuguese,128.8,Male,19,6,12,12,12,13.166666666666666,0,6,12,12,12,13.0,0,Graduate
Single,Journalism and Communication,Portuguese,126.8,Male,21,0,6,8,5,13.833333333333334,0,0,6,6,4,14.0,0,Graduate
Single,Management (evening attendance),Portuguese,130.0,Male,27,0,5,0,0,0.0,0,0,5,0,0,0.0,0,Dropout
Single,Management,Portuguese,116.7,Male,19,0,5,6,0,0.0,0,0,5,6,0,0.0,0,Enrolled
Single,Nursing,Portuguese,125.5,Male,18,0,8,8,7,13.154285714285717,0,0,8,8,7,13.154285714285717,0,Enrolled
Single,Advertising and Marketing Management,Portuguese,110.0,Male,27,7,12,12,9,12.333333333333334,0,6,11,11,6,13.166666666666666,0,Dropout
Single,Journalism and Communication,Portuguese,133.7,Male,18,0,6,6,6,13.0,0,0,6,7,5,11.8,0,Dropout
Single,Equinculture,Portuguese,117.6,Male,19,0,5,14,2,11.5,2,0,5,8,5,11.4,3,Enrolled
Single,Agronomy,Portuguese,140.0,Male,19,0,6,15,3,13.25,0,0,6,9,1,12.0,0,Dropout
Single,Agronomy,Portuguese,150.0,Male,22,0,6,12,3,13.333333333333334,0,0,6,12,3,12.75,0,Enrolled
Single,Social Service,Portuguese,133.7,Female,18,0,6,6,6,13.5,0,0,6,6,6,12.166666666666666,0,Graduate
Single,Journalism and Communication,Portuguese,137.0,Female,18,0,6,7,6,12.666666666666666,0,0,6,8,5,12.8,0,Graduate
Single,Management,Portuguese,128.2,Female,23,7,11,18,11,15.090909090909092,1,2,6,7,6,14.5,0,Dropout
Single,Animation and Multimedia Design,Portuguese,129.2,Male,20,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Dropout
Single,Journalism and Communication,Portuguese,129.5,Male,18,0,6,7,6,13.166666666666666,0,0,6,7,6,12.666666666666666,0,Graduate
Single,Journalism and Communication,Portuguese,129.6,Male,18,0,6,6,6,12.833333333333334,0,0,6,8,6,12.833333333333334,0,Graduate
Single,Informatics Engineering,Portuguese,121.7,Male,18,0,5,7,5,11.8,0,0,5,9,3,12.0,0,Enrolled
Single,Journalism and Communication,Portuguese,141.8,Male,20,0,6,6,6,11.833333333333334,0,0,6,6,6,12.166666666666666,0,Graduate
Single,Journalism and Communication,Portuguese,129.8,Male,20,0,6,6,5,12.8,0,0,6,11,3,12.75,0,Graduate
Single,Communication Design,Portuguese,106.0,Male,21,2,7,7,5,11.8,0,5,9,9,5,11.0,0,Dropout
Single,Animation and Multimedia Design,Portuguese,121.6,Male,22,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Enrolled
Single,Informatics Engineering,Portuguese,121.5,Male,20,0,5,7,5,15.8,0,0,5,7,5,14.571428571428571,0,Dropout
Single,Animation and Multimedia Design,Portuguese,117.0,Male,19,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Enrolled
Single,Informatics Engineering,Portuguese,130.0,Male,19,0,5,9,2,12.5,0,0,5,10,3,11.6,0,Enrolled
Single,Advertising and Marketing Management,Portuguese,117.7,Male,20,0,6,9,6,14.666666666666666,0,0,6,7,6,13.857142857142858,0,Graduate
Single,Veterinary Nursing,Portuguese,140.0,Male,19,2,6,10,4,12.5,0,1,6,16,2,12.0,0,Dropout
Single,Informatics Engineering,Portuguese,133.1,Male,19,0,5,7,3,12.0,0,0,6,10,2,10.5,0,Dropout
Single,Informatics Engineering,Brazilian,100.0,Male,24,2,8,8,7,13.142857142857142,0,1,6,8,6,11.833333333333334,0,Enrolled
Single,Advertising and Marketing Management,Portuguese,119.1,Male,18,0,6,6,3,12.666666666666666,0,0,6,11,4,11.142857142857142,0,Dropout
Single,Informatics Engineering,Portuguese,129.8,Male,18,0,5,6,5,15.0,0,0,5,6,5,14.2,0,Enrolled
Single,Social Service,Portuguese,131.3,Female,18,0,6,7,5,13.6,0,0,6,7,5,11.8,0,Dropout
Single,Journalism and Communication,Portuguese,136.7,Female,18,0,6,6,6,12.5,0,0,6,6,6,13.833333333333334,0,Graduate
Single,Social Service,Portuguese,126.2,Female,21,0,6,7,6,13.333333333333334,0,0,6,7,6,13.5,0,Graduate
Single,Veterinary Nursing,Brazilian,109.6,Female,18,0,6,13,4,12.25,0,0,6,15,5,11.0,0,Dropout
Single,Nursing,Portuguese,131.9,Female,18,0,7,7,7,15.101428571428572,0,0,8,8,8,16.09375,0,Graduate
Single,Social Service,Portuguese,140.7,Female,18,0,6,6,6,13.166666666666666,0,0,6,6,6,16.0,0,Graduate
Single,Social Service (evening attendance),Portuguese,120.7,Female,23,0,6,8,4,11.0,0,0,6,6,0,0.0,0,Dropout
Single,Management,Portuguese,113.8,Female,21,0,5,9,3,11.666666666666666,0,0,5,9,4,11.75,0,Graduate
Single,Social Service,Portuguese,121.0,Female,20,0,6,13,1,10.0,0,0,6,13,1,13.0,0,Enrolled
Single,Social Service (evening attendance),Portuguese,112.4,Female,26,4,7,15,7,11.571428571428571,0,2,6,14,2,11.0,0,Dropout
Single,Journalism and Communication,Portuguese,131.0,Female,18,0,6,6,6,12.166666666666666,0,0,6,10,5,11.2,0,Enrolled
Single,Animation and Multimedia Design,Portuguese,142.7,Female,18,0,0,0,0,0.0,0,0,0,0,0,0.0,0,Dropout
Single,Advertising and Marketing Management,Portuguese,125.5,Female,19,0,6,6,6,13.833333333333334,0,0,6,7,6,14.285714285714286,0,Graduate
Single,Nursing,Portuguese,107.8,Female,20,0,7,10,6,12.357142857142858,0,0,8,9,7,13.0,0,Graduate
Single,Journalism and Communication,Portuguese,110.4,Female,19,0,6,7,6,12.166666666666666,0,0,6,10,2,10.333333333333334,0,Dropout
Single,Social Service,Portuguese,136.1,Female,21,3,6,8,3,12.0,0,2,6,6,2,12.5,0,Enrolled
Single,Tourism,Portuguese,138.3,Female,33,5,10,14,9,12.416666666666666,0,5,9,14,7,13.0,0,Graduate
Single,Veterinary Nursing,Portuguese,142.3,Female,18,0,5,7,4,12.75,0,0,5,6,4,12.75,0,Graduate
Single,Nursing,Portuguese,145.0,Female,21,12,21,33,18,14.933333333333334,12,12,21,33,18,14.933333333333334,12,Graduate
Single,Journalism and Communication,Portuguese,125.7,Female,19,0,6,6,6,13.0,0,0,6,7,6,11.666666666666666,0,Graduate
Divorced,Basic Education,Portuguese,108.0,Female,33,0,7,7,7,12.857142857142858,0,0,7,8,6,12.666666666666666,0,Enrolled
Married,Nursing,Portuguese,128.7,Female,18,0,7,10,7,14.455000000000002,0,0,8,8,8,13.91,0,Graduate
Single,Advertising and Marketing Management,Portuguese,128.0,Female,18,0,6,8,6,14.0,0,0,6,7,6,13.285714285714286,0,Graduate
Single,Journalism and Communication,Portuguese,146.5,Female,20,0,6,6,6,13.5,0,0,6,7,6,12.666666666666666,0,Graduate
Single,Tourism,Portuguese,106.1,Female,20,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout
Single,Social Service (evening attendance),Portuguese,118.0,Female,20,0,6,6,6,11.666666666666666,0,0,6,12,5,14.0,0,Graduate
Single,Veterinary Nursing,Portuguese,117.0,Female,19,0,5,6,4,12.0,0,0,5,8,5,13.333333333333334,1,Graduate
Single,Social Service,Portuguese,115.4,Female,19,0,6,7,6,11.714285714285714,0,0,6,6,6,11.833333333333334,0,Graduate
Single,Social Service,Portuguese,117.0,Female,21,0,6,8,6,12.666666666666666,0,0,6,7,6,12.428571428571429,0,Graduate
Single,Veterinary Nursing,Portuguese,144.9,Female,26,0,6,11,3,11.75,0,0,6,19,4,12.8,0,Enrolled
Single,Social Service,Portuguese,127.0,Female,21,0,6,0,0,0.0,0,0,6,0,0,0.0,0,Dropout
Single,Nursing,Portuguese,118.0,Female,18,0,8,8,7,12.328571428571427,0,0,8,8,7,12.328571428571427,0,Graduate
,Basic Education,Portuguese,118.0,Female,27,0,7,14,6,11.666666666666666,0,0,7,10,1,10.0,0,Dropout
Single,Communication Design,Portuguese,126.4,Female,20,5,12,12,12,13.25,0,5,12,12,11,12.727272727272728,0,Graduate
Single,Advertising and Marketing Management,Portuguese,110.0,Female,21,0,6,8,5,11.833333333333334,0,0,6,8,4,13.25,2,Enrolled
Single,Oral Hygiene,Portuguese,124.4,Female,18,0,7,7,7,13.3,0,0,8,8,8,15.125,0,Graduate
Single,Veterinary Nursing,Portuguese,140.0,Female,20,1,6,13,6,12.555555555555555,0,1,6,11,5,11.8,0,Enrolled
Single,Journalism and Communication,Portuguese,129.4,Female,18,0,6,6,6,12.833333333333334,0,0,6,7,6,12.166666666666666,0,Graduate
Single,Social Service,Portuguese,141.7,Female,20,3,6,6,6,12.833333333333334,0,2,6,6,6,12.833333333333334,0,Graduate
Single,Veterinary Nursing,Portuguese,132.1,Female,19,0,5,10,3,12.666666666666666,1,0,5,7,3,13.0,0,Graduate
Single,Nursing,Portuguese,116.8,Female,20,0,7,8,6,13.271428571428572,0,0,8,8,7,14.471428571428572,0,Graduate
Single,Management (evening attendance),Portuguese,135.0,Female,20,0,5,5,5,12.4,0,0,5,6,5,12.833333333333334,0,Graduate
Single,Veterinary Nursing,Portuguese,150.0,Female,20,0,5,10,2,14.5,1,0,5,7,4,11.25,0,Enrolled
Single,Social Service,Portuguese,116.0,Female,19,0,6,7,0,0.0,0,0,5,5,0,0.0,0,Dropout
Single,Journalism and Communication,Portuguese,155.0,Female,18,0,6,7,6,14.285714285714286,0,0,6,8,6,13.25,0,Graduate
Single,Veterinary Nursing,Portuguese,127.0,Female,18,0,5,7,3,12.333333333333334,0,0,5,9,5,12.6,0,Graduate
Single,Nursing,Portuguese,130.8,Female,19,0,7,10,6,12.583333333333334,0,0,8,8,7,12.671428571428573,0,Graduate
Single,Nursing,Portuguese,121.8,Female,19,0,7,8,6,13.731666666666667,0,0,8,10,7,13.771428571428572,0,Dropout
Single,Agronomy,Portuguese,140.0,Male,43,0,6,8,6,12.875,0,0,6,14,5,12.142857142857142,0,Enrolled
Married,Communication Design,Portuguese,148.5,Male,47,8,10,14,8,14.625,0,5,7,7,5,13.4,0,Dropout
